packet_size_mean,packet_size_std,packet_size_p90,iat_mean_ms,iat_std_ms,iat_p95_ms,flow_duration_sec,bytes_up_down_ratio,packet_entropy,mtu_proximity_ratio,small_packet_ratio,label,source,capture_id
125.0,0.0,125.0,10.579422900551243,8.038184364690986,21.87349796295166,0.20100903511047363,1.2222222222222223,7.478051966373668,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
1294.6,285.07199090756006,1360.0,0.05442217776649877,0.18409642416774227,0.11482238769531364,0.0010340213775634766,496.9230769230769,7.983951399022112,0.0,0.05,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
902.2,623.8762377266825,1360.0,0.13379046791478208,0.17750445055753908,0.5100011825561525,0.0025420188903808594,48.57142857142857,7.974077426142059,0.0,0.35,Video streaming,vpn_netflix_A.pcap,vpn_netflix_A.pcap
166.8,54.86857023834319,227.60000000000014,6.927628266183953,27.580977560382546,13.99028301239031,0.13162493705749512,0.8574610244988864,7.637583093251186,0.0,0.8,Web browsing,web_02.pcap,web_02.pcap
1229.2,392.40000000000003,1360.0,10.455043692337838,20.454126194143278,58.170127868652344,0.19864583015441895,235.3846153846154,7.9861885416303835,0.0,0.1,Video streaming,vpn_vimeo_B.pcap,vpn_vimeo_B.pcap
967.6,599.4009009002239,1360.0,0.10332308317485608,0.11339449589587822,0.2710580825805667,0.0019631385803222656,61.02564102564103,7.98014001316851,0.0,0.3,Video streaming,vpn_youtube_A.pcap,vpn_youtube_A.pcap
902.2,623.8762377266825,1360.0,0.11794190657766242,0.18720307482557444,0.4292488098144536,0.002240896224975586,48.57142857142857,7.978145891951846,0.0,0.35,Video streaming,vpn_youtube_A.pcap,vpn_youtube_A.pcap
125.0,0.0,125.0,10.124369671470241,6.044664858172726,17.411375045776374,0.19236302375793457,1.0,7.4674333164857725,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
902.2,623.8762377266825,1360.0,0.16278969614129318,0.29986345008865434,0.8361816406250003,0.0030930042266845703,0.020588235294117647,7.978405939620554,0.0,0.35,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
1229.2,392.40000000000003,1360.0,3.1210497805946753,9.278207178777343,21.960186958313013,0.05929994583129883,0.004248366013071895,7.986912570221396,0.0,0.1,Video streaming,vpn_vimeo_B.pcap,vpn_vimeo_B.pcap
1098.4,523.2,1360.0,27.343373549611943,65.15695544880012,214.41805362701416,0.519524097442627,104.61538461538461,7.983474123961993,0.0,0.2,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
967.6,599.4009009002239,1360.0,0.20816451624820106,0.2502681383627636,0.7122516632080079,0.00395512580871582,61.02564102564103,7.975989367119363,0.0,0.3,Video streaming,vpn_netflix_A.pcap,vpn_netflix_A.pcap
967.6,599.4009009002239,1360.0,0.08742432845266242,0.10197989364418829,0.2786874771118166,0.001661062240600586,61.02564102564103,7.97657994175726,0.0,0.3,Video streaming,vpn_netflix_A.pcap,vpn_netflix_A.pcap
675.25,588.7602971498673,1340.0,30.320995732357627,46.37334617499591,130.30714988708496,0.5760989189147949,30.926713947990542,7.945474399872129,0.0,0.45,E-mail,vpn_email2a.pcap,vpn_email2a.pcap
967.6,599.4009009002239,1360.0,1.5183624468351666,4.131809278099766,9.49983596801759,0.028848886489868164,0.01638655462184874,7.9753085931370755,0.0,0.3,Bulk File Transfer,vpn_sftp_A.pcap,vpn_sftp_A.pcap
76.6,20.251913489840906,94.4,201.88342897515548,420.13718524513024,410.8171701431299,3.835785150527954,0.22756410256410256,6.562240079713166,0.0,1.0,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
131.5,20.195296482101966,146.3,8.364740170930562,3.3805314287048693,12.163233757019045,0.15893006324768066,1.2909407665505226,7.536156814115196,0.0,1.0,VoIP,vpn_hangouts_audio2.pcap,vpn_hangouts_audio2.pcap
967.6,599.4009009002239,1360.0,0.40684248271741363,1.122460219771082,1.2178897857666076,0.007730007171630859,61.02564102564103,7.977585187644946,0.0,0.3,Bulk File Transfer,vpn_sftp_A.pcap,vpn_sftp_A.pcap
120.85,92.05556745792184,153.20000000000022,87.1734242690237,132.95664711809965,215.64066410064754,1.6562950611114502,1.246282527881041,7.148904596792572,0.0,0.9,E-mail,vpn_email2a.pcap,vpn_email2a.pcap
125.0,0.0,125.0,10.035426993119088,3.594295273013556,15.513873100280763,0.1906731128692627,1.0,7.431794477783257,0.0,1.0,VoIP,vpn_voipbuster1b.pcap,vpn_voipbuster1b.pcap
135.25,10.290165207614502,143.0,9.313583374023438,4.723889030709513,15.945601463317875,0.1769580841064453,0.9530685920577617,7.556305510339438,0.0,1.0,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
125.0,0.0,125.0,9.327424199957596,6.211177936961513,17.893004417419434,0.17722105979919434,1.0,7.431536453957018,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
125.0,0.0,125.0,10.542844471178556,6.920292073731206,19.989776611328132,0.20031404495239258,1.2222222222222223,7.436584254436117,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
606.2,624.9921279504247,1360.0,0.10716287713301809,0.27094561168706804,0.3129959106445327,0.0020360946655273438,16.93491124260355,7.948193923587799,0.0,0.55,Bulk File Transfer,vpn_sftp_A.pcap,vpn_sftp_A.pcap
125.0,0.0,125.0,10.42662168803968,7.425337355051002,18.890261650085453,0.1981058120727539,1.0,7.443605162597681,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
841.8,635.0073700359706,1360.0,0.791537134270919,2.138363151691254,4.042530059814461,0.015039205551147461,0.03161764705882353,7.972695084551249,0.0,0.4,Bulk File Transfer,vpn_sftp_B.pcap,vpn_sftp_B.pcap
341.0,423.4218936238418,1178.5000000000002,1.502940529271176,3.112773839170747,9.002542495727543,0.028555870056152344,7.472049689440993,7.793681978917538,0.0,0.55,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
125.0,0.0,125.0,10.333738828960218,3.934786121977082,15.404200553894047,0.19634103775024414,1.0,7.465855960882629,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
705.85,619.0616508070905,1360.0,18.175200412147923,51.431590402463584,148.44915866851812,0.34532880783081055,0.02991172393667469,7.956002893473929,0.0,0.4,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
1360.0,0.0,1360.0,0.2724245974892064,0.3947278709154383,0.759959220886232,0.005176067352294922,27200.0,7.988484123900686,0.0,0.0,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
123.35,7.192183256842111,125.0,10.003165194862767,4.864121444583259,17.172431945800785,0.19006013870239258,1.1928888888888889,7.411012290097072,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
1294.6,285.07199090756006,1360.0,0.0625786028410259,0.21743003018890042,0.11394023895263809,0.0011889934539794922,496.9230769230769,7.9864436106305075,0.0,0.05,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
125.0,0.0,125.0,10.284637150011564,3.9393118404794065,16.07978343963623,0.19540810585021973,1.0,7.4385698480957245,0.0,1.0,VoIP,vpn_voipbuster1b.pcap,vpn_voipbuster1b.pcap
125.0,0.0,125.0,9.913532357466849,2.7461011785859446,14.00911808013916,0.18835711479187012,1.0,7.399087357248405,0.0,1.0,VoIP,vpn_voipbuster1b.pcap,vpn_voipbuster1b.pcap
125.0,0.0,125.0,9.877267636750874,5.089722004460326,17.093300819396973,0.1876680850982666,1.0,7.403866840884787,0.0,1.0,VoIP,vpn_voipbuster1b.pcap,vpn_voipbuster1b.pcap
902.2,623.8762377266825,1360.0,0.17679365057694285,0.1837489825846635,0.47917366027832037,0.003359079360961914,0.020588235294117647,7.974814342818644,0.0,0.35,Video streaming,vpn_youtube_A.pcap,vpn_youtube_A.pcap
967.6,599.4009009002239,1360.0,0.13100473504317434,0.2784045568949173,0.6729125976562506,0.0024890899658203125,61.02564102564103,7.97824214358197,0.0,0.3,Bulk File Transfer,vpn_sftp_A.pcap,vpn_sftp_A.pcap
125.0,0.0,125.0,10.440726029245477,6.311851058320269,18.361496925354007,0.19837379455566406,1.2222222222222223,7.433524017269162,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
125.0,0.0,125.0,10.381849188553659,7.528010121742563,19.2288875579834,0.19725513458251953,1.2222222222222223,7.43897502045044,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
166.8,54.86857023834319,227.60000000000014,6.704204960873253,26.78059937415412,13.637995719909837,0.1273798942565918,0.8574610244988864,7.630310283482144,0.0,0.8,Web browsing,web_02.pcap,web_02.pcap
1163.8,467.0494192267024,1360.0,13.089681926526522,33.47064200857895,89.8131132125855,0.2487039566040039,148.2051282051282,7.98451119281997,0.0,0.15,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
1360.0,0.0,1360.0,0.017417104620682567,0.044355601447460744,0.1430034637451172,0.00033092498779296875,27200.0,7.986511220088193,0.0,0.0,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
967.6,599.4009009002239,1360.0,1.0339460874858655,1.8548196780234079,4.721617698669437,0.019644975662231445,61.02564102564103,7.97555993865634,0.0,0.3,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
313.6,523.2,1360.0,0.2915231805098684,0.42683961155808264,0.9979009628295907,0.0055389404296875,0.15294117647058825,7.876206871036255,0.0,0.8,Bulk File Transfer,vpn_sftp_A.pcap,vpn_sftp_A.pcap
967.6,599.4009009002239,1360.0,2.655468488994398,10.54872048630886,5.1714897155762385,0.050453901290893555,61.02564102564103,7.978528043855665,0.0,0.3,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
142.6,2.65329983228432,144.1,9.560672860396537,7.491773647485693,19.026541709899902,0.18165278434753418,1.2074303405572755,7.556719033366037,0.0,1.0,VoIP,vpn_hangouts_audio2.pcap,vpn_hangouts_audio2.pcap
771.4,650.7217838677294,1360.0,0.501846012316252,1.1527077969656907,2.7049779891967805,0.009535074234008789,31.965811965811966,7.9709130285579155,0.0,0.45,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
663.75,631.3076013323457,1360.0,42.56957455685264,92.42587006213127,253.17764282226565,0.8088219165802002,25.08055009823183,7.9617300754352165,0.0,0.5,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
967.6,599.4009009002239,1360.0,0.2086288050601357,0.3118692343611713,0.5566835403442395,0.003963947296142578,61.02564102564103,7.9786639026388,0.0,0.3,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
106.6,237.99588231732082,52.0,10.26463508605957,40.52941668203245,23.018360137939705,0.19502806663513184,40.0,7.2393802800205975,0.0,0.95,Bulk File Transfer,vpn_sftp_A.pcap,vpn_sftp_A.pcap
166.8,54.86857023834319,227.60000000000014,0.4256399054276316,0.8675308965859485,1.8883705139160185,0.008087158203125,0.8574610244988864,7.631172126099626,0.0,0.8,Web browsing,web_01.pcap,web_01.pcap
95.85,54.65919410309669,151.20000000000005,35.38915985508969,53.295370857323086,140.504789352417,0.6723940372467041,0.2488599348534202,6.868224291009016,0.0,0.95,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
972.3,571.036960274902,1360.0,22.96974784449527,46.07561477546084,120.46945095062264,0.43642520904541016,0.07501796672010615,7.982866875805557,0.0,0.25,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
967.6,599.4009009002239,1360.0,0.06420988785593133,0.08761659734871848,0.21796226501464872,0.0012199878692626953,61.02564102564103,7.977559729194203,0.0,0.3,Video streaming,vpn_netflix_A.pcap,vpn_netflix_A.pcap
902.2,623.8762377266825,1360.0,0.1289593546014083,0.18898256082897547,0.3944158554077155,0.002450227737426758,0.020588235294117647,7.975316412168935,0.0,0.35,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
80.0,0.0,80.0,2.8468433179353414,11.136114815138207,6.579589843750068,0.054090023040771484,1600.0,5.703215980282984,0.0,1.0,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
902.2,623.8762377266825,1360.0,5.772678475630911,13.485964310260247,37.62803077697755,0.1096808910369873,48.57142857142857,7.974282358623821,0.0,0.35,Video streaming,vpn_netflix_A.pcap,vpn_netflix_A.pcap
1098.4,523.2,1360.0,14.425365548384818,30.297093911200097,46.44386768341078,0.2740819454193115,104.61538461538461,7.984468965681536,0.0,0.2,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
746.2,620.9981159391709,1360.0,0.743941256874486,1.963662939504851,4.781866073608404,0.014134883880615234,0.025,7.961924056668938,0.0,0.35,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
126.2,24.024154511657635,145.1,8.445589165938529,3.8197165443587413,14.001178741455078,0.16046619415283203,1.2024432809773125,7.507255931314934,0.0,1.0,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
967.6,599.4009009002239,1360.0,0.49289904142680924,0.6520210474016398,1.59580707550049,0.009365081787109375,61.02564102564103,7.9768537817279075,0.0,0.3,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
125.0,0.0,125.0,10.490053578426963,6.7893870775130525,18.515968322753906,0.1993110179901123,1.0,7.426746213271319,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
125.0,0.0,125.0,10.494583531429893,8.204231864441315,21.74680233001709,0.19939708709716797,1.0,7.459626888686391,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
73.6,27.630418020724914,96.90000000000006,62.946583095349766,164.08605099146993,193.53613853454675,1.1959850788116455,0.5222337125129266,6.54127797545848,0.0,1.0,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
1033.0,566.3806140750229,1360.0,22.037731973748457,33.26044495460635,87.22429275512697,0.4187169075012207,78.46153846153847,7.982376528201874,0.0,0.25,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
677.0,629.414251506907,1360.0,18.339533554880244,43.59956587227572,139.42525386810303,0.3484511375427246,28.95575221238938,7.94559280188799,0.0,0.5,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
902.2,623.8762377266825,1360.0,1.4562732294986123,5.590278585482932,3.4021139144897803,0.027669191360473633,0.020588235294117647,7.976176248762403,0.0,0.35,Bulk File Transfer,vpn_sftp_B.pcap,vpn_sftp_B.pcap
574.55,639.996208973147,1360.0,0.19483817251105057,0.2542435769052946,0.5949974060058599,0.003701925277709961,0.05742155148615073,7.952938647842258,0.0,0.6,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
902.2,623.8762377266825,1360.0,0.6669571525172183,1.45739159483555,1.9583702087402415,0.012672185897827148,48.57142857142857,7.977505691916332,0.0,0.35,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
133.4,23.333238095043733,144.0,8.423152722810444,5.20873426354019,16.299080848693848,0.16003990173339844,1.1498791297340853,7.554312096921388,0.0,1.0,VoIP,vpn_hangouts_audio2.pcap,vpn_hangouts_audio2.pcap
1098.4,523.2,1360.0,16.65194411026804,38.305379921846374,66.82555675506606,0.3163869380950928,104.61538461538461,7.982834342200797,0.0,0.2,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
133.4,22.406249128312396,150.2,8.396362003527189,3.7207546517367756,13.159728050231935,0.1595308780670166,0.8311599176389842,7.540352451842657,0.0,1.0,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
902.2,623.8762377266825,1360.0,0.7873208899247018,2.0905951080496354,3.8982391357421955,0.014959096908569336,48.57142857142857,7.975863201662382,0.0,0.35,Video streaming,vpn_vimeo_B.pcap,vpn_vimeo_B.pcap
582.4,634.9077413293998,1360.0,0.29942863865902547,0.6620055861446574,1.2245416641235376,0.005689144134521484,0.07058823529411765,7.947720723120869,0.0,0.6,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
706.0,654.0,1360.0,0.12299889012386925,0.15379549589356997,0.45218467712402344,0.0023369789123535156,0.03823529411764706,7.969736241940807,0.0,0.5,Video streaming,vpn_youtube_A.pcap,vpn_youtube_A.pcap
967.6,599.4009009002239,1360.0,0.09210486161081415,0.10116039381175253,0.3014564514160157,0.0017499923706054688,61.02564102564103,7.972569090412154,0.0,0.3,Video streaming,vpn_netflix_A.pcap,vpn_netflix_A.pcap
1098.4,523.2,1360.0,0.10589549415989925,0.2174702582057504,0.4138708114624031,0.002012014389038086,104.61538461538461,7.979760760722568,0.0,0.2,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
902.2,623.8762377266825,1360.0,4.029161051699989,16.263713682563893,8.121418952941998,0.0765540599822998,0.020588235294117647,7.97388988658713,0.0,0.35,Video streaming,vpn_youtube_A.pcap,vpn_youtube_A.pcap
142.3,2.5514701644346145,144.1,10.228269978573447,5.349106281007598,16.752266883850098,0.1943371295928955,0.9818941504178273,7.59337161227004,0.0,1.0,VoIP,vpn_hangouts_audio2.pcap,vpn_hangouts_audio2.pcap
399.75,500.69460502386084,1373.8,1.7059476752030223,2.674505322383333,6.281495094299322,0.03241300582885742,3.996875,7.595112807878374,0.0,0.65,VoIP,vpn_hangouts_audio2.pcap,vpn_hangouts_audio2.pcap
967.6,599.4009009002239,1360.0,5.26352932578639,18.418685867332837,19.756627082824807,0.1000070571899414,61.02564102564103,7.978264646143844,0.0,0.3,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
656.0,636.7919597482368,1360.0,0.01342673050729852,0.019585496481587344,0.04997253417968754,0.0002551078796386719,0.0718954248366013,7.9506467308847935,0.0,0.55,Bulk File Transfer,vpn_sftp_A.pcap,vpn_sftp_A.pcap
1229.2,392.40000000000003,1360.0,4.224425867984169,10.769175781770253,35.13078689575195,0.08026409149169922,235.3846153846154,7.98442554687604,0.0,0.1,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
1294.6,285.07199090756006,1360.0,2.138840524773849,5.9371035926069595,16.68570041656495,0.040637969970703125,496.9230769230769,7.988574181270549,0.0,0.05,Video streaming,vpn_vimeo_B.pcap,vpn_vimeo_B.pcap
1360.0,0.0,1360.0,0.015045467175935445,0.05278226151594419,0.028395652770996427,0.00028586387634277344,27200.0,7.9880985416047485,0.0,0.0,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
130.25,24.153415907486046,145.2,7.63937046653346,2.727993301567849,11.827468872070316,0.14514803886413574,0.9267751479289941,7.487506914697528,0.0,1.0,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
125.0,0.0,125.0,10.435681594045539,7.992390513630572,21.653127670288086,0.19827795028686523,1.0,7.438581310056889,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
1229.2,392.40000000000003,1360.0,11.351899096840306,47.684565162124834,21.669197082519833,0.21568608283996582,0.004248366013071895,7.986268667021346,0.0,0.1,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
1229.2,392.40000000000003,1360.0,0.06383343746787623,0.14367789954608162,0.4362344741821291,0.0012128353118896484,235.3846153846154,7.985095989380949,0.0,0.1,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
125.0,0.0,125.0,10.378423490022358,3.577677076765075,15.882897377014162,0.1971900463104248,1.0,7.450676361223989,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
1163.8,467.0494192267024,1360.0,11.627372942472759,23.726110515993838,71.13108634948732,0.22092008590698242,148.2051282051282,7.984379780114632,0.0,0.15,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
79.9,23.861894308709022,101.50000000000003,44.97710027192768,70.49611189231605,180.17210960388184,0.854564905166626,0.7257019438444925,6.5562852704266374,0.0,1.0,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
166.8,54.86857023834319,227.60000000000014,5.921200702064915,24.145370901341067,11.939406394958649,0.1125028133392334,0.8574610244988864,7.625080752622779,0.0,0.8,Web browsing,web_02.pcap,web_02.pcap
967.6,599.4009009002239,1360.0,0.2394726401881168,0.5027928778348933,1.3498783111572272,0.004549980163574219,0.01638655462184874,7.978910062749445,0.0,0.3,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
1098.4,523.2,1360.0,10.017997340152139,17.999349013183032,53.85820865631105,0.19034194946289062,104.61538461538461,7.982353995051636,0.0,0.2,Video streaming,vpn_vimeo_B.pcap,vpn_vimeo_B.pcap
902.2,623.8762377266825,1360.0,0.22505459032560649,0.36380030114985784,0.6030321121215836,0.0042760372161865234,0.020588235294117647,7.9747629587770295,0.0,0.35,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
1229.2,392.40000000000003,1360.0,0.03562475505628084,0.08550133576593001,0.12714862823486367,0.0006768703460693359,235.3846153846154,7.984916623256665,0.0,0.1,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
902.2,623.8762377266825,1360.0,0.10479123968827098,0.25014831020560985,0.4980325698852548,0.0019910335540771484,0.020588235294117647,7.97570346638501,0.0,0.35,Bulk File Transfer,vpn_sftp_A.pcap,vpn_sftp_A.pcap
902.2,623.8762377266825,1360.0,0.09625836422568873,0.11683011894711871,0.33960342407226574,0.001828908920288086,48.57142857142857,7.97340974930714,0.0,0.35,Video streaming,vpn_netflix_A.pcap,vpn_netflix_A.pcap
125.75,26.263805893282107,143.0,7.708888304860968,4.332591022469074,14.270114898681642,0.1464688777923584,1.0682565789473684,7.524101050898051,0.0,1.0,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
595.6,625.1654501010113,1360.0,0.2526358554237767,0.6816057185666052,1.725077629089357,0.004800081253051758,0.09485294117647058,7.947371317766738,0.0,0.55,Bulk File Transfer,vpn_sftp_A.pcap,vpn_sftp_A.pcap
75.0,21.963606261267753,97.2,83.74073630885074,129.42959911226396,405.8487176895142,1.591073989868164,0.9946808510638298,6.399772356371048,0.0,1.0,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
101.2,87.85875027565552,132.5,81.50672912597656,134.13650862521808,213.9256477355963,1.5486278533935547,1.08016443987667,6.9666121918198725,0.0,0.95,E-mail,vpn_email2a.pcap,vpn_email2a.pcap
1229.2,392.40000000000003,1360.0,11.242891612805819,33.934764010698004,46.64871692657487,0.21361494064331055,235.3846153846154,7.9851366556295895,0.0,0.1,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
1033.0,566.3806140750229,1360.0,21.32273975171541,31.44851294091119,80.67259788513186,0.4051320552825928,78.46153846153847,7.981617346139813,0.0,0.25,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
143.0,0.0,143.0,10.477103685077868,7.474718602852856,18.952298164367676,0.1990649700164795,1.0,7.590456578563791,0.0,1.0,VoIP,vpn_hangouts_audio2.pcap,vpn_hangouts_audio2.pcap
902.2,623.8762377266825,1360.0,0.4452027772602282,0.6571183239768331,1.9449472427368166,0.008458852767944336,0.020588235294117647,7.974017008432309,0.0,0.35,Video streaming,vpn_netflix_A.pcap,vpn_netflix_A.pcap
119.05,33.58046307006501,145.0,6.085521296450966,4.94607638271024,12.981986999511724,0.11562490463256836,0.7956259426847662,7.441656901239373,0.0,1.0,VoIP,vpn_hangouts_audio2.pcap,vpn_hangouts_audio2.pcap
109.95,39.978087748165244,148.1,5.781625446520354,5.290196111409424,16.163945198059086,0.10985088348388672,1.1391050583657587,7.467896464445718,0.0,1.0,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
539.5,600.8633372073887,1360.0,10.424262598941201,39.18224388495899,33.89680385589622,0.1980609893798828,22.055555555555557,7.9340774046306235,0.0,0.55,E-mail,vpn_email2b.pcap,vpn_email2b.pcap
902.2,623.8762377266825,1360.0,0.42804918791118424,0.6382701733509274,1.856589317321778,0.0081329345703125,48.57142857142857,7.971472504632676,0.0,0.35,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
967.6,599.4009009002239,1360.0,0.4967890287700452,1.0969595447971345,2.5711774826049836,0.00943899154663086,61.02564102564103,7.979689608861965,0.0,0.3,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
150.9,179.2274811517475,152.20000000000005,5.02526132684005,5.181192456730492,13.886237144470215,0.09547996520996094,0.8641136504014824,7.6464508970629135,0.0,0.95,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
1229.2,392.40000000000003,1360.0,10.610053413792661,36.728551926885935,49.0453243255617,0.20159101486206055,235.3846153846154,7.98592389026451,0.0,0.1,Video streaming,vpn_vimeo_A.pcap,vpn_vimeo_A.pcap
902.2,623.8762377266825,1360.0,0.10863103364643298,0.10028741022678286,0.3420114517211914,0.0020639896392822266,0.020588235294117647,7.975504363888484,0.0,0.35,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
123.35,7.192183256842111,125.0,9.675515325445877,7.745588442335795,19.205975532531745,0.18383479118347168,1.0271158586688578,7.385922941300489,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
967.6,599.4009009002239,1360.0,0.307095678229081,0.42908247891971296,1.119303703308106,0.005834817886352539,61.02564102564103,7.977285494381089,0.0,0.3,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
1294.6,285.07199090756006,1360.0,0.13341401752672696,0.35599988281548245,0.9724617004394538,0.0025348663330078125,496.9230769230769,7.985425954372434,0.0,0.05,Bulk File Transfer,vpn_ftps_A.pcap,vpn_ftps_A.pcap
136.1,22.056518310921152,144.0,9.031471453214946,6.789436610823101,17.40202903747559,0.17159795761108398,1.114996114996115,7.552142014076921,0.0,1.0,VoIP,vpn_hangouts_audio2.pcap,vpn_hangouts_audio2.pcap
125.0,0.0,125.0,9.770418468274569,8.548171057273759,21.6916561126709,0.1856379508972168,1.0,7.36404936948224,0.0,1.0,VoIP,vpn_voipbuster1a.pcap,vpn_voipbuster1a.pcap
125.0,0.0,125.0,9.993151614540501,7.567998745362196,21.66762351989746,0.18986988067626953,1.0,7.434099869369217,0.0,1.0,VoIP,vpn_voipbuster1b.pcap,vpn_voipbuster1b.pcap
902.2,623.8762377266825,1360.0,1.1327266693115234,2.9975227933510005,7.1646928787231525,0.021521806716918945,48.57142857142857,7.975604813753487,0.0,0.35,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
967.6,599.4009009002239,1360.0,0.5366300281725431,1.109241754751646,2.3095130920410196,0.01019597053527832,61.02564102564103,7.977046074400358,0.0,0.3,Bulk File Transfer,vpn_ftps_B.pcap,vpn_ftps_B.pcap
902.2,623.8762377266825,1360.0,0.1917889243678043,0.30468545594886093,0.8288621902465827,0.0036439895629882812,0.020588235294117647,7.975464115327718,0.0,0.35,Video streaming,vpn_netflix_A.pcap,vpn_netflix_A.pcap
333.6,418.26336201010963,1176.7000000000003,7.143108468306692,8.049529109337929,18.689513206481934,0.13571906089782715,0.17671957671957672,7.814571022191959,0.0,0.75,VoIP,vpn_hangouts_audio1.pcap,vpn_hangouts_audio1.pcap
1037.2,559.3583466794788,1360.0,11.51762510600843,39.09570460860788,51.088595390320016,0.21883487701416016,70.04109589041096,7.982244096165276,0.0,0.25,Bulk File Transfer,vpn_sftp_A.pcap,vpn_sftp_A.pcap
